site_id,site_name,commissioned_date,province,district,latitude,longitude,array_size_kwp,panel_type,notes,created_at,updated_at
PS006,PS0006R5,16.08.21,Pursat,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 7.8 kW,31.10.25 03:26,31.10.25 03:26
PS010,PS0010RR,14.09.24,Pursat,,,,4.2,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 6.7 kW,31.10.25 03:26,31.10.25 03:26
PS011,PS0011RR,05.08.24,Pursat,,,,8.4,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.7 kW,31.10.25 03:26,31.10.25 03:26
PS012,PS0012P,06.10.22,Pursat,,,,5.32,665W MH-665W,PO: PON2022301849 | Project: Solar 2022-92 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 6.4 kW,31.10.25 03:26,31.10.25 03:26
PS020,PS0020P,26.09.22,Pursat,,,,3.99,665W MH-665W,PO: PON2022301849 | Project: Solar 2022-92 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.9 kW,31.10.25 03:26,31.10.25 03:26
PS021,PS0021P,07.05.24,Pursat,,,,8.4,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.1 kW,31.10.25 03:26,31.10.25 03:26
PS022,PS0022R5,06.08.24,Pursat,,,,4.2,700W NB-700W,PO: PON2024300652 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.7 kW,31.10.25 03:26,31.10.25 03:26
PS023,PS0023P,06.05.24,Pursat,,,,8.4,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.5 kW,31.10.25 03:26,31.10.25 03:26
PS024,PS0024P,27.08.20,Pursat,,,,4.35,435W JKM-435M,PO: PON2020301281 | Project: Solar 2020-Phase 2 | Grid: Grid | Power: Grid+Solar | Avg Load: 3.5 kW,31.10.25 03:26,31.10.25 03:26
PS026,PS0026R5,05.10.22,Pursat,,,,3.99,665W MH-665W,PO: PON2022301849 | Project: Solar 2022-92 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.7 kW,31.10.25 03:26,31.10.25 03:26
PS028,PS0028R5,05.10.22,Pursat,,,,3.99,665W MH-665W,PO: PON2022301849 | Project: Solar 2022-92 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 7.2 kW,31.10.25 03:26,31.10.25 03:26
PS030,PS0030P,06.08.24,Pursat,,,,4.2,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.9 kW,31.10.25 03:26,31.10.25 03:26
PS035,PS0035P,03.05.23,Pursat,,,,4.02,670W MH-670W,PO: PON2023300538 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.0 kW,31.10.25 03:26,31.10.25 03:26
PS037,PS0037P,19.08.21,Pursat,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.6 kW,31.10.25 03:26,31.10.25 03:26
PS039,PS0039P,19.08.21,Pursat,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.0 kW,31.10.25 03:26,31.10.25 03:26
PS043,PS0043P,06.10.22,Pursat,,,,3.99,665W MH-665W,PO: PON2022301849 | Project: Solar 2022-92 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 6.6 kW,31.10.25 03:26,31.10.25 03:26
PS045,PS0045P,21.10.23,Pursat,,,,8.04,670W MH-670W,PO: PON2023301434 | Project: Solar 2023-71 sites to offgrid | Grid: Grid | Power: Grid+Solar | Avg Load: 4.6 kW,31.10.25 03:26,31.10.25 03:26
PS046,PS0046P,29.08.20,Pursat,,,,2.61,435W JKM-435M,PO: PON2020301281 | Project: Solar 2020-Phase 2 | Grid: No Grid | Power: PowerCube+Solar | Avg Load: 2.3 kW,31.10.25 03:26,31.10.25 03:26
PS047,PS0047P,18.10.23,Pursat,,,,8.04,670W MH-670W,PO: PON2023301434 | Project: Solar 2023-71 sites to offgrid | Grid: Grid | Power: Grid+Solar | Avg Load: 2.1 kW,31.10.25 03:26,31.10.25 03:26
PS049,PS0049P,24.10.22,Pursat,,,,11.7,650W MH-650W,PO: PON2022301905 | Project: Solar 2022-92 Sites | Grid: No Grid | Power: PowerCube+Solar | Avg Load: 2.3 kW,31.10.25 03:26,31.10.25 03:26
PS050,PS0050P,02.10.22,Pursat,,,,3.99,665W MH-665W,PO: PON2022301849 | Project: Solar 2022-92 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.6 kW,31.10.25 03:26,31.10.25 03:26
PS052,PS0052R5,,Pursat,,,,1.5,250W REC250PE,Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 3.8 kW,31.10.25 03:26,31.10.25 03:26
PS053,PS0053P,21.08.21,Pursat,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.4 kW,31.10.25 03:26,31.10.25 03:26
PS054,PS0054P,20.08.21,Pursat,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.2 kW,31.10.25 03:26,31.10.25 03:26
PS056,PS0056P,20.08.21,Pursat,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.1 kW,31.10.25 03:26,31.10.25 03:26
PS059,PS0059,,Pursat,,,,1.5,250W REC250PE,Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 2.8 kW,31.10.25 03:26,31.10.25 03:26
PS060,PS0060R5,,Pursat,,,,1.5,250W REC250PE,Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 3.0 kW,31.10.25 03:26,31.10.25 03:26
PS061,PS0061R5,,Pursat,,,,1.5,250W REC250PE,Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 3.5 kW,31.10.25 03:26,31.10.25 03:26
PS062,PS0062R5,,Pursat,,,,1.5,250W REC250PE,Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 4.2 kW,31.10.25 03:26,31.10.25 03:26
PS063,PS0063R5,15.01.21,Pursat,,,,2.61,435W JKM-435M,PO: PON2020301281 | Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 4.0 kW,31.10.25 03:26,31.10.25 03:26
PS065,PS0065P,21.08.21,Pursat,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.9 kW,31.10.25 03:26,31.10.25 03:26
PS067,PS0067P,18.08.21,Pursat,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.4 kW,31.10.25 03:26,31.10.25 03:26
PS068,PS0068P,21.08.21,Pursat,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.7 kW,31.10.25 03:26,31.10.25 03:26
PS069,PS0069P,29.08.20,Pursat,,,,2.61,435W JKM-435M,PO: PON2020301281 | Project: Solar 2020-Phase 2 | Grid: Grid | Power: Grid+Solar | Avg Load: 4.7 kW,31.10.25 03:26,31.10.25 03:26
PS071,PS0071P,20.08.21,Pursat,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.3 kW,31.10.25 03:26,31.10.25 03:26
PS072,PS0072P,22.08.21,Pursat,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.7 kW,31.10.25 03:26,31.10.25 03:26
PS073,PS0073P,24.08.21,Pursat,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.2 kW,31.10.25 03:26,31.10.25 03:26
PS075,PS0075,29.04.23,Pursat,,,,4.02,670W MH-670W,PO: PON2023300538 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.1 kW,31.10.25 03:26,31.10.25 03:26
PS076,PS0076,28.04.23,Pursat,,,,4.02,670W MH-670W,PO: PON2023300538 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.0 kW,31.10.25 03:26,31.10.25 03:26
PS082,PS0082,27.04.23,Pursat,,,,4.02,670W MH-670W,PO: PON2023300538 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.7 kW,31.10.25 03:26,31.10.25 03:26
PS085,PS0085P,03.05.23,Pursat,,,,4.02,670W MH-670W,PO: PON2023300538 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.4 kW,31.10.25 03:26,31.10.25 03:26
PS086,PS0086P,25.09.22,Pursat,,,,3.99,665W MH-665W,PO: PON2022301849 | Project: Solar 2022-92 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.8 kW,31.10.25 03:26,31.10.25 03:26
PS087,PS0087P,01.05.23,Pursat,,,,4.02,670W MH-670W,PO: PON2023300538 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.8 kW,31.10.25 03:26,31.10.25 03:26
PS088,PS0088P,07.05.24,Pursat,,,,4.2,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.1 kW,31.10.25 03:26,31.10.25 03:26
PS089,PS0089P,09.09.23,Pursat,,,,8.04,670W MH-670W,PO: PON2023301434 | Project: Solar 2023-71 sites to offgrid | Grid: No Grid | Power: PowerCube+Solar | Avg Load: 2.4 kW,31.10.25 03:26,31.10.25 03:26
PS090,PS0090P,09.05.24,Pursat,,,,4.2,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.2 kW,31.10.25 03:26,31.10.25 03:26
PS092,PS0092P,07.10.22,Pursat,,,,3.99,665W MH-665W,PO: PON2022301849 | Project: Solar 2022-92 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.5 kW,31.10.25 03:26,31.10.25 03:26
PS093,PS0093P,09.05.23,Pursat,,,,4.02,670W MH-670W,PO: PON2023300538 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.2 kW,31.10.25 03:26,31.10.25 03:26
PS094,PS0094P,02.05.23,Pursat,,,,4.02,670W MH-670W,PO: PON2023300538 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 1.8 kW,31.10.25 03:26,31.10.25 03:26
PS095,PS0095P,05.05.23,Pursat,,,,4.02,670W MH-670W,PO: PON2023300538 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.4 kW,31.10.25 03:26,31.10.25 03:26
PS096,PS0096RR,06.05.23,Pursat,,,,4.02,670W MH-670W,PO: PON2023300538 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.1 kW,31.10.25 03:26,31.10.25 03:26
PS097,PS0097P,07.05.23,Pursat,,,,4.02,670W MH-670W,PO: PON2023300538 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.9 kW,31.10.25 03:26,31.10.25 03:26
PS098,PS0098P,24.04.23,Pursat,,,,4.02,670W MH-670W,PO: PON2023300538 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.3 kW,31.10.25 03:26,31.10.25 03:26
PS099,PS0099P,23.04.23,Pursat,,,,4.02,670W MH-670W,PO: PON2023300538 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.1 kW,31.10.25 03:26,31.10.25 03:26
PS100,PS0100P,09.05.23,Pursat,,,,4.02,670W MH-670W,PO: PON2023300538 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.2 kW,31.10.25 03:26,31.10.25 03:26
PS101,PS0101P,09.05.23,Pursat,,,,4.02,670W MH-670W,PO: PON2023300538 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.0 kW,31.10.25 03:26,31.10.25 03:26
PS102,PS0102P,10.05.23,Pursat,,,,4.02,670W MH-670W,PO: PON2023300538 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.2 kW,31.10.25 03:26,31.10.25 03:26
PS103,PS0103P,01.05.23,Pursat,,,,4.02,670W MH-670W,PO: PON2023300538 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.6 kW,31.10.25 03:26,31.10.25 03:26
PS104,PS0104P,30.04.23,Pursat,,,,4.02,670W MH-670W,PO: PON2023300538 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.7 kW,31.10.25 03:26,31.10.25 03:26
PS105,PS0105P,30.04.23,Pursat,,,,4.02,670W MH-670W,PO: PON2023300538 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.7 kW,31.10.25 03:26,31.10.25 03:26
PS106,PS0106P,08.05.23,Pursat,,,,4.02,670W MH-670W,PO: PON2023300538 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.4 kW,31.10.25 03:26,31.10.25 03:26
PS107,PS0107P,26.04.23,Pursat,,,,4.02,670W MH-670W,PO: PON2023300538 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.7 kW,31.10.25 03:26,31.10.25 03:26
PS108,PS0108P,25.04.23,Pursat,,,,4.02,670W MH-670W,PO: PON2023300538 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.3 kW,31.10.25 03:26,31.10.25 03:26
PS109,PS0109RR,06.05.23,Pursat,,,,4.02,670W MH-670W,PO: PON2023300538 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.8 kW,31.10.25 03:26,31.10.25 03:26
PS110,PS0110P,05.05.24,Pursat,,,,4.2,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.0 kW,31.10.25 03:26,31.10.25 03:26
PV007,PV0007R1,31.07.21,Prey Veng,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 10.2 kW,31.10.25 03:26,31.10.25 03:26
PV012,PV0012P,30.08.24,Prey Veng,,,,8.4,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 6.5 kW,31.10.25 03:26,31.10.25 03:26
PV013,PV0013P,15.08.21,Prey Veng,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.9 kW,31.10.25 03:26,31.10.25 03:26
PV014,PV0014R8,28.08.24,Prey Veng,,,,4.2,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 6.5 kW,31.10.25 03:26,31.10.25 03:26
PV019,PV0019P,27.08.24,Prey Veng,,,,8.4,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 9.3 kW,31.10.25 03:26,31.10.25 03:26
PV023,PV0023P,12.06.22,Prey Veng,,,,3.9,650W MH-650W,PO: PON2022300392 | Project: Solar 2022-150 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.5 kW,31.10.25 03:26,31.10.25 03:26
PV027,PV0027R1,01.07.21,Prey Veng,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 6.2 kW,31.10.25 03:26,31.10.25 03:26
PV029,PV0029R1,04.08.21,Prey Veng,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 6.9 kW,31.10.25 03:26,31.10.25 03:26
PV030,PV0030P,08.09.21,Prey Veng,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 9.8 kW,31.10.25 03:26,31.10.25 03:26
PV032,PV0032RD,01.07.21,Prey Veng,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.1 kW,31.10.25 03:26,31.10.25 03:26
PV033,PV0033P,28.08.21,Prey Veng,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 11.8 kW,31.10.25 03:26,31.10.25 03:26
PV034,PV0034P,03.08.21,Prey Veng,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.4 kW,31.10.25 03:26,31.10.25 03:26
PV035,PV0035P,29.08.24,Prey Veng,,,,8.4,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.4 kW,31.10.25 03:26,31.10.25 03:26
PV037,PV0037P,01.08.21,Prey Veng,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 6.5 kW,31.10.25 03:26,31.10.25 03:26
PV038,PV0038R8,09.08.21,Prey Veng,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.6 kW,31.10.25 03:26,31.10.25 03:26
PV039,PV0039P,12.08.21,Prey Veng,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.2 kW,31.10.25 03:26,31.10.25 03:26
PV041,PV0041P,30.08.21,Prey Veng,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 8.5 kW,31.10.25 03:26,31.10.25 03:26
PV042,PV0042R8,07.08.21,Prey Veng,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.9 kW,31.10.25 03:26,31.10.25 03:26
PV044,PV0044P,20.04.23,Prey Veng,,,,4.02,670W MH-670W,PO: PON2023300538 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 10.6 kW,31.10.25 03:26,31.10.25 03:26
PV046,PV0046P,30.08.21,Prey Veng,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 13.2 kW,31.10.25 03:26,31.10.25 03:26
PV048,PV0048R8,11.08.21,Prey Veng,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 9.8 kW,31.10.25 03:26,31.10.25 03:26
PV051,PV0051P,30.07.21,Prey Veng,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 7.9 kW,31.10.25 03:26,31.10.25 03:26
PV052,PV0052R8,21.07.21,Prey Veng,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.8 kW,31.10.25 03:26,31.10.25 03:26
PV053,PV0053RD,01.07.21,Prey Veng,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 6.6 kW,31.10.25 03:26,31.10.25 03:26
PV056,PV0056P,21.07.21,Prey Veng,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 9.0 kW,31.10.25 03:26,31.10.25 03:26
PV057,PV0057R1,02.08.21,Prey Veng,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.1 kW,31.10.25 03:26,31.10.25 03:26
PV058,PV0058P,27.08.21,Prey Veng,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.5 kW,31.10.25 03:26,31.10.25 03:26
PV059,PV0059R1,02.08.21,Prey Veng,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 11.4 kW,31.10.25 03:26,31.10.25 03:26
PV061,PV0061P,20.04.23,Prey Veng,,,,4.02,670W MH-670W,PO: PON2023300538 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.5 kW,31.10.25 03:26,31.10.25 03:26
PV062,PV0062P,31.08.21,Prey Veng,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 6.0 kW,31.10.25 03:26,31.10.25 03:26
PV064,PV0064P,15.08.21,Prey Veng,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.3 kW,31.10.25 03:26,31.10.25 03:26
PV065,PV0065P,14.08.21,Prey Veng,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 7.7 kW,31.10.25 03:26,31.10.25 03:26
PV066,PV0066P,11.09.21,Prey Veng,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 8.9 kW,31.10.25 03:26,31.10.25 03:26
PV070,PV0070P,22.09.20,Prey Veng,,,,3.48,435W JKM-435M,PO: PON2020301281 | Project: Solar 2020-Phase 2 | Grid: Grid | Power: Grid+Solar | Avg Load: 4.0 kW,31.10.25 03:26,31.10.25 03:26
PV071,PV0071,,Prey Veng,,,,1.5,250W REC250PE,Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 4.2 kW,31.10.25 03:26,31.10.25 03:26
PV073,PV0073,,Prey Veng,,,,1.5,250W REC250PE,Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 3.9 kW,31.10.25 03:26,31.10.25 03:26
PV075,PV0075R8,10.08.21,Prey Veng,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.3 kW,31.10.25 03:26,31.10.25 03:26
PV076,PV0076R8,09.08.21,Prey Veng,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.9 kW,31.10.25 03:26,31.10.25 03:26
PV077,PV0077RD,,Prey Veng,,,,1.5,250W REC250PE,Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 4.2 kW,31.10.25 03:26,31.10.25 03:26
PV079,PV0079P,,Prey Veng,,,,1.5,250W REC250PE,Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 3.6 kW,31.10.25 03:26,31.10.25 03:26
PV080,PV0080P,08.09.20,Prey Veng,,,,4.35,435W JKM-435M,PO: PON2020301281 | Project: Solar 2020-Phase 2 | Grid: No Grid | Power: PowerCube+Solar | Avg Load: 4.6 kW,31.10.25 03:26,31.10.25 03:26
PV081,PV0081P,19.08.20,Prey Veng,,,,4.35,435W JKM-435M,PO: PON2020301281 | Project: Solar 2020-Phase 2 | Grid: Grid | Power: Grid+Solar | Avg Load: 6.0 kW,31.10.25 03:26,31.10.25 03:26
PV082,PV0082P,12.06.22,Prey Veng,,,,3.9,650W MH-650W,PO: PON2022300392 | Project: Solar 2022-150 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.1 kW,31.10.25 03:26,31.10.25 03:26
PV084,PV0084P,26.08.21,Prey Veng,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.1 kW,31.10.25 03:26,31.10.25 03:26
PV085,PV0085P,15.11.23,Prey Veng,,,,3.99,665W MH-665W,PO: PON2023301522 | Project: Solar 2023-100 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.9 kW,31.10.25 03:26,31.10.25 03:26
PV087,PV0087P,22.07.21,Prey Veng,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.0 kW,31.10.25 03:26,31.10.25 03:26
PV089,PV0089R8,,Prey Veng,,,,1.5,250W REC250PE,Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 2.7 kW,31.10.25 03:26,31.10.25 03:26
PV090,PV0090P,11.08.21,Prey Veng,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 6.2 kW,31.10.25 03:26,31.10.25 03:26
PV091,PV0091P,11.09.21,Prey Veng,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.8 kW,31.10.25 03:26,31.10.25 03:26
PV092,PV0092P,19.08.20,Prey Veng,,,,2.61,435W JKM-435M,PO: PON2020301281 | Project: Solar 2020-Phase 2 | Grid: Grid | Power: Grid+Solar | Avg Load: 7.1 kW,31.10.25 03:26,31.10.25 03:26
PV093,PV0093P,30.08.24,Prey Veng,,,,4.2,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.2 kW,31.10.25 03:26,31.10.25 03:26
PV094,PV0094P,01.08.21,Prey Veng,,,,3.54,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.2 kW,31.10.25 03:26,31.10.25 03:26
PV095,PV0095P,16.08.21,Prey Veng,,,,3.54,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.1 kW,31.10.25 03:26,31.10.25 03:26
PV096,PV0096P,23.08.20,Prey Veng,,,,2.61,435W JKM-435M,PO: PON2020301281 | Project: Solar 2020-Phase 2 | Grid: Grid | Power: Grid+Solar | Avg Load: 5.6 kW,31.10.25 03:26,31.10.25 03:26
PV098,PV0098P,08.09.20,Prey Veng,,,,2.61,435W JKM-435M,PO: PON2020301281 | Project: Solar 2020-Phase 2 | Grid: Grid | Power: Grid+Solar | Avg Load: 5.0 kW,31.10.25 03:26,31.10.25 03:26
PV099,PV0099P,19.04.23,Prey Veng,,,,4.02,670W MH-670W,PO: PON2023300538 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.5 kW,31.10.25 03:26,31.10.25 03:26
